Transport Layer,Source IP,Dest IP,Source Port,Dest Port,Packet Length,Attack Length,Target
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,495,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,39.149.148.192,192.168.3.52,53017,6363,1216,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,39.149.148.192,192.168.3.52,53019,6363,628,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,1228,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,3391,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,3391,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,495,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,39.149.148.192,192.168.3.52,53017,6363,628,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1120,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,3391,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,39.149.148.192,192.168.3.52,53019,6363,628,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,954,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,39.149.148.192,192.168.3.52,53017,6363,628,1,1
tcp,39.149.148.192,192.168.3.52,53019,6363,628,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,1228,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,3391,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,3391,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,39.149.148.192,192.168.3.52,53018,6363,1216,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,495,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,39.149.148.192,192.168.3.52,53017,6363,628,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,1228,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1943,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1286,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,3391,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,495,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,39.149.148.192,192.168.3.52,53019,6363,628,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,3391,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,39.149.148.192,192.168.3.52,53019,6363,628,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,39.149.148.192,192.168.3.52,53017,6363,1216,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1943,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,3391,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,39.149.148.192,192.168.3.52,53017,6363,628,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,3391,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,331,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,3391,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,39.149.148.192,192.168.3.52,53019,6363,1216,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,39.149.148.192,192.168.3.52,53018,6363,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1943,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,1228,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,4396,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,495,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,39.149.148.192,192.168.3.52,53017,6363,628,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,4396,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,4396,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,938,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,497,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,954,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,495,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,39.149.148.192,192.168.3.52,53018,6363,628,1,1
tcp,39.149.148.192,192.168.3.52,53017,6363,628,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,495,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,39.149.148.192,192.168.3.52,53017,6363,628,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,497,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1943,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,39.149.148.192,192.168.3.52,53019,6363,628,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,39.149.148.192,192.168.3.52,53018,6363,1452,1,1
tcp,39.149.148.192,192.168.3.52,53018,6363,392,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,3391,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,39.149.148.192,192.168.3.52,53018,6363,628,1,1
tcp,39.149.148.192,192.168.3.52,53019,6363,628,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1943,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,39.149.148.192,192.168.3.52,53019,6363,628,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,4396,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,495,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,39.149.148.192,192.168.3.52,53018,6363,1452,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,39.149.148.192,192.168.3.52,53017,6363,628,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,663,1,1
tcp,39.149.148.192,192.168.3.52,53017,6363,628,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,1500,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,1500,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,1272,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,39.149.148.192,192.168.3.52,53019,6363,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,497,1,1
tcp,39.149.148.192,192.168.3.52,53019,6363,392,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1943,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,663,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,1228,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,3391,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,4396,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,4396,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,819,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53017,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,4396,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,376,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53019,1452,1,1
tcp,39.149.148.192,192.168.3.52,53018,6363,1452,1,1
tcp,39.149.148.192,192.168.3.52,53018,6363,392,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,1228,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,495,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,1500,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2386,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,192.168.3.52,39.149.148.192,6363,53018,1452,1,1
tcp,39.149.148.192,192.168.3.52,53019,6363,1216,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,640,1,1
tcp,39.149.148.192,192.168.3.52,53017,6363,1452,1,1
tcp,39.149.148.192,192.168.3.52,53017,6363,392,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,1500,1,1
tcp,192.168.3.52,192.168.3.53,45846,6363,956,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
tcp,192.168.3.53,192.168.3.52,6363,45846,2948,1,1
